datetime,year,lng,lat,shooting_type
2021-01-24T08:20:00Z,2021,-73.917413602,40.810684318,nonlethal
2021-11-22T12:50:00Z,2021,-73.91576143,40.8174049480001,nonlethal
2021-07-04T22:15:00Z,2021,-73.8470140709999,40.8169856480001,lethal
2021-10-28T20:44:00Z,2021,-73.905781808,40.81557473,nonlethal
2021-02-26T00:46:00Z,2021,-73.855294026,40.7026034910001,lethal
2021-05-13T03:00:00Z,2021,-73.937527449,40.6416391490001,nonlethal
2021-08-17T13:00:00Z,2021,-73.885426178,40.8122928240001,lethal
2021-05-27T22:47:00Z,2021,-73.945747124,40.6852825720001,nonlethal
2021-02-23T11:05:00Z,2021,-73.911438899,40.6367061020001,nonlethal
2021-03-10T22:35:00Z,2021,-73.941098241,40.800930373,nonlethal
2021-04-05T23:15:00Z,2021,-73.905871605,40.667789106,lethal
2021-12-03T16:02:00Z,2021,-73.927964612,40.8616387370001,nonlethal
2021-06-22T23:47:00Z,2021,-73.8209483049999,40.6838303340001,nonlethal
2021-07-19T21:01:00Z,2021,-73.9455654449999,40.788586771,nonlethal
2021-09-15T23:21:00Z,2021,-73.862683108,40.886860911,nonlethal
2021-06-06T18:30:00Z,2021,-73.937491478,40.68773221,nonlethal
2021-05-07T01:00:00Z,2021,-73.896605923,40.8385593640001,nonlethal
2021-08-01T02:15:00Z,2021,-73.978821598,40.7427412760001,nonlethal
2021-12-12T01:20:00Z,2021,-73.762913695,40.696749379,nonlethal
2021-06-15T12:40:00Z,2021,-73.8106258029999,40.735783278,nonlethal
2021-05-06T21:34:00Z,2021,-73.936831249,40.691928604,lethal
2021-02-12T05:15:00Z,2021,-73.875409777,40.8328925390001,nonlethal
2021-05-27T22:50:00Z,2021,-73.8077431999999,40.70059059,nonlethal
2021-05-08T16:55:00Z,2021,-73.985776115,40.7576655400001,nonlethal
2021-05-31T17:30:00Z,2021,-73.797161524,40.5927954490001,nonlethal
2021-06-19T22:00:00Z,2021,-73.923858951,40.671096151,nonlethal
2021-06-14T22:19:00Z,2021,-73.951794247,40.639787794,nonlethal
2021-08-30T01:45:00Z,2021,-73.833479986,40.69158393,nonlethal
2021-03-29T23:13:00Z,2021,-73.9421561779999,40.7930260870001,lethal
2021-11-18T07:52:00Z,2021,-73.919668723,40.6722131710001,nonlethal
2021-11-13T21:10:00Z,2021,-73.9469381329999,40.7971317590001,nonlethal
2021-04-24T19:08:00Z,2021,-73.8442635179999,40.868450813,nonlethal
2021-12-09T21:40:00Z,2021,-74.006577149,40.67500776,nonlethal
2021-04-27T22:08:00Z,2021,-73.931498714,40.6876739030001,nonlethal
2021-04-09T20:23:00Z,2021,-74.011105419,40.676585657,nonlethal
2021-09-23T15:56:00Z,2021,-73.94320361,40.6870736810001,nonlethal
2021-02-02T16:45:00Z,2021,-73.924414769,40.8391051790001,nonlethal
2021-06-11T17:53:00Z,2021,-73.950789433,40.8003804810001,nonlethal
2021-01-29T04:00:00Z,2021,-73.9817604679999,40.6983178480001,lethal
2021-07-06T01:40:00Z,2021,-73.948516277,40.8160408860001,nonlethal
2021-07-12T01:51:00Z,2021,-73.893480364,40.6508841630001,nonlethal
2021-06-14T00:25:00Z,2021,-73.760695986,40.6886669020001,nonlethal
2021-04-22T22:45:00Z,2021,-73.975999004,40.694141997,nonlethal
2021-01-01T00:16:00Z,2021,-73.948390961,40.75401807,nonlethal
2021-09-08T13:59:00Z,2021,-73.904382947,40.8336914630001,nonlethal
2021-09-05T04:20:00Z,2021,-73.84876479,40.9066683770001,nonlethal
2021-03-04T21:18:00Z,2021,-73.863710865,40.6660259070001,nonlethal
2021-06-16T18:32:00Z,2021,-73.749639826,40.6811473770001,nonlethal
2021-09-03T19:08:00Z,2021,-73.8546988809999,40.8350091840001,nonlethal
2021-01-19T18:11:00Z,2021,-73.86345589,40.825800379,nonlethal
2021-11-11T19:01:00Z,2021,-73.928963358,40.8336762850001,nonlethal
2021-08-05T22:50:00Z,2021,-73.808484208,40.681175276,nonlethal
2021-06-25T12:49:00Z,2021,-73.786127507,40.591032489,lethal
2021-08-18T22:55:00Z,2021,-73.908617511,40.813147933,lethal
2021-06-19T00:39:00Z,2021,-73.90633196,40.8379528570001,nonlethal
2021-03-12T20:16:00Z,2021,-73.91261223,40.755978193,lethal
2021-12-10T09:42:00Z,2021,-73.890535638,40.6555338090001,nonlethal
2021-10-24T20:49:00Z,2021,-73.899368916,40.8564024070001,lethal
2021-06-06T01:03:00Z,2021,-73.911745153,40.843762188,nonlethal
2021-07-14T19:45:00Z,2021,-73.844892748,40.885452306,nonlethal
2021-10-09T16:24:00Z,2021,-73.954685996,40.806667502,nonlethal
2021-12-11T22:02:00Z,2021,-73.901384895,40.6596909890001,nonlethal
2021-07-06T02:49:00Z,2021,-73.862671212,40.7508050330001,nonlethal
2021-10-19T19:25:00Z,2021,-73.955985313,40.8137740940001,nonlethal
2021-05-02T18:18:00Z,2021,-73.943573426,40.786944463,nonlethal
2021-06-22T02:39:00Z,2021,-74.086394409,40.6362823040001,lethal
2021-08-21T00:23:00Z,2021,-73.916451675,40.8373924760001,nonlethal
2021-08-01T04:50:00Z,2021,-73.7782132629999,40.691905153,nonlethal
2021-03-24T20:51:00Z,2021,-73.923996834,40.84114148,nonlethal
2021-11-28T10:52:00Z,2021,-73.885125504,40.850449563,nonlethal
2021-09-20T19:30:00Z,2021,-73.86345589,40.825800379,nonlethal
2021-04-15T16:15:00Z,2021,-73.776634411,40.7089526460001,nonlethal
2021-03-06T19:34:00Z,2021,-73.9775186529999,40.6897973340001,nonlethal
2021-03-01T21:19:00Z,2021,-74.087148853,40.640124438,nonlethal
2021-02-21T15:28:00Z,2021,-73.784676421,40.6837297500001,nonlethal
2021-11-17T17:06:00Z,2021,-73.862863331,40.871375562,nonlethal
2021-05-01T00:22:00Z,2021,-73.9003124929999,40.8515258860001,nonlethal
2021-08-12T19:15:00Z,2021,-73.908004166,40.8517765550001,nonlethal
2021-09-30T19:03:00Z,2021,-73.923691086,40.6728801450001,lethal
2021-07-11T23:36:00Z,2021,-73.900492917,40.849316554,lethal
2021-09-28T15:28:00Z,2021,-74.1662332399999,40.6347014310001,lethal
2021-11-21T03:10:00Z,2021,-73.757097271,40.6916566630001,nonlethal
2021-05-09T19:43:00Z,2021,-73.930544331,40.797348115,nonlethal
2021-11-22T01:18:00Z,2021,-73.874040533,40.8766196940001,nonlethal
2021-12-03T02:25:00Z,2021,-73.9639798649999,40.580452527,lethal
2021-04-25T06:30:00Z,2021,-73.8993548409999,40.8800369860001,nonlethal
2021-12-17T20:59:00Z,2021,-73.925716676,40.8674588180001,nonlethal
2021-08-31T19:10:00Z,2021,-73.931391498,40.651698035,nonlethal
2021-07-12T16:35:00Z,2021,-73.864071722,40.817953948,nonlethal
2021-03-04T11:40:00Z,2021,-73.864779265,40.8555765770001,nonlethal
2021-09-18T19:58:00Z,2021,-73.941237759,40.8188232970001,nonlethal
2021-08-15T22:55:00Z,2021,-73.761082226,40.673456114,nonlethal
2021-06-03T02:58:00Z,2021,-73.9273946019999,40.834051334,lethal
2021-05-29T00:11:00Z,2021,-73.923366407,40.676217578,lethal
2021-06-16T22:46:00Z,2021,-73.981123832,40.590433977,lethal
2021-04-21T01:15:00Z,2021,-73.918005281,40.8640858520001,lethal
2021-06-19T02:00:00Z,2021,-73.885102772,40.666902888,nonlethal
2021-04-27T18:15:00Z,2021,-73.866200939,40.8820234070001,nonlethal
2021-07-15T21:47:00Z,2021,-73.918358204,40.688507976,nonlethal
2021-06-02T17:08:00Z,2021,-73.853202948,40.7399351090001,lethal
2021-12-27T20:04:00Z,2021,-73.872700831,40.7509977080001,nonlethal
2021-07-17T01:13:00Z,2021,-73.908073407,40.6918213940001,nonlethal
2021-01-11T23:49:00Z,2021,-73.867785667,40.8870891880001,lethal
2021-10-07T01:18:00Z,2021,-73.9006539639999,40.8503926170001,nonlethal
2021-06-22T00:50:00Z,2021,-73.9104831289999,40.822758665,nonlethal
2021-05-28T20:21:00Z,2021,-73.9052661379999,40.858054221,nonlethal
2021-04-16T16:32:00Z,2021,-73.926392532,40.812153337,nonlethal
2021-02-01T01:10:00Z,2021,-73.941132468,40.786731898,nonlethal
2021-04-24T22:20:00Z,2021,-73.926317007,40.8640585220001,nonlethal
2021-03-04T00:40:00Z,2021,-73.889070454,40.8366008720001,lethal
2021-07-15T22:42:00Z,2021,-73.91733942,40.620260961,nonlethal
2021-10-17T20:23:00Z,2021,-73.925918502,40.825843698,nonlethal
2021-12-12T03:53:00Z,2021,-73.921434244,40.8290602820001,nonlethal
2021-10-31T14:24:00Z,2021,-73.9418267469999,40.694728158,lethal
2021-08-28T19:48:00Z,2021,-73.91470018,40.6898447720001,nonlethal
2021-06-25T00:56:00Z,2021,-73.844331262,40.8302445510001,nonlethal
2021-03-27T19:05:00Z,2021,-73.886184293,40.6583814150001,nonlethal
2021-05-03T17:02:00Z,2021,-73.89863772,40.660163448,nonlethal
2021-09-03T00:56:00Z,2021,-74.08443589,40.620396907,nonlethal
2021-08-05T02:58:00Z,2021,-73.867683367,40.818559244,nonlethal
2021-07-01T23:07:00Z,2021,-73.946507862,40.7977271660001,nonlethal
2021-07-09T03:45:00Z,2021,-73.886155908,40.738374951,nonlethal
2021-04-20T16:30:00Z,2021,-73.92210431,40.633249897,nonlethal
2021-08-11T12:40:00Z,2021,-73.906619807,40.8182570050001,nonlethal
2021-12-22T03:11:00Z,2021,-73.890626164,40.6684645610001,nonlethal
2021-01-24T11:13:00Z,2021,-73.894190532,40.6575628790001,nonlethal
2021-05-31T20:20:00Z,2021,-74.082436361,40.6084612440001,nonlethal
2021-10-22T23:10:00Z,2021,-73.909650986,40.6559319370001,nonlethal
2021-01-16T21:00:00Z,2021,-73.940262766,40.6250785450001,nonlethal
2021-12-21T11:30:00Z,2021,-73.7906553029999,40.7087347130001,nonlethal
2021-12-12T04:01:00Z,2021,-73.910461813,40.7687835200001,nonlethal
2021-08-19T23:53:00Z,2021,-73.914107578,40.808373589,nonlethal
2021-04-18T19:10:00Z,2021,-74.087241382,40.6447520790001,nonlethal
2021-08-10T00:05:00Z,2021,-73.833450905,40.8836797600001,nonlethal
2021-09-18T23:17:00Z,2021,-73.90596033,40.8426377760001,nonlethal
2021-05-12T23:10:00Z,2021,-73.941123174,40.6747266410001,nonlethal
2021-07-27T00:44:00Z,2021,-73.886465989,40.8359396060001,nonlethal
2021-04-23T00:06:00Z,2021,-73.883980622,40.634376052,lethal
2021-07-01T02:20:00Z,2021,-73.825707,40.8868741270001,nonlethal
2021-10-01T15:13:00Z,2021,-73.976443004,40.682677181,nonlethal
2021-08-19T20:32:00Z,2021,-73.926797743,40.6703624580001,lethal
2021-03-26T18:40:00Z,2021,-73.987794763,40.5754427690001,lethal
2021-05-25T21:16:00Z,2021,-73.863030346,40.8236452690001,nonlethal
2021-09-20T19:30:00Z,2021,-73.86345589,40.825800379,lethal
2021-06-25T23:10:00Z,2021,-73.895638333,40.8679021340001,nonlethal
2021-06-14T21:20:00Z,2021,-73.793870842,40.6965015710001,nonlethal
2021-07-26T20:35:00Z,2021,-73.943538222,40.8156844870001,nonlethal
2021-11-27T23:19:00Z,2021,-73.884232679,40.8546123890001,nonlethal
2021-12-23T04:05:00Z,2021,-73.9098720539999,40.7697437190001,nonlethal
2021-07-03T17:19:00Z,2021,-73.759671746,40.6727093390001,nonlethal
2021-04-21T01:15:00Z,2021,-73.918005281,40.8640858520001,nonlethal
2021-01-17T01:07:00Z,2021,-73.8970764009999,40.8428031080001,lethal
2021-09-13T01:30:00Z,2021,-73.94456969,40.7050278800001,nonlethal
2021-05-22T01:15:00Z,2021,-73.892319692,40.86762736,nonlethal
2021-07-16T15:59:00Z,2021,-73.950357672,40.7981460870001,lethal
2021-05-06T23:28:00Z,2021,-73.9043944159999,40.8357692210001,lethal
2021-12-16T21:00:00Z,2021,-73.914273566,40.83655923,nonlethal
2021-02-12T03:12:00Z,2021,-74.0069449969999,40.676231908,lethal
2021-01-11T13:00:00Z,2021,-73.915189028,40.6428709780001,nonlethal
2021-06-27T18:50:00Z,2021,-73.940370671,40.814782623,lethal
2021-09-05T12:58:00Z,2021,-73.8429043419999,40.869859746,lethal
2021-05-25T18:01:00Z,2021,-73.893039857,40.8469796270001,lethal
2021-12-06T17:25:00Z,2021,-73.776679792,40.696483222,lethal
2021-10-19T15:15:00Z,2021,-73.906179725,40.8331467400001,nonlethal
2021-05-02T02:00:00Z,2021,-73.966664318,40.7991400590001,nonlethal
2021-08-31T19:20:00Z,2021,-74.0016357549999,40.5770710730001,nonlethal
2021-07-22T06:32:00Z,2021,-73.9228273799999,40.864758883,lethal
2021-02-16T07:40:00Z,2021,-73.807286023,40.5880094620001,nonlethal
2021-12-06T17:25:00Z,2021,-73.776679792,40.696483222,nonlethal
2021-06-17T13:51:00Z,2021,-74.010382809,40.6433299670001,nonlethal
2021-09-06T18:00:00Z,2021,-73.989741232,40.7225111770001,nonlethal
2021-02-27T04:15:00Z,2021,-73.942870979,40.7596751310001,nonlethal
2021-09-16T00:16:00Z,2021,-73.936281901,40.5988800810001,nonlethal
2021-01-03T19:00:00Z,2021,-73.7482178779999,40.6738788260001,nonlethal
2021-11-26T02:20:00Z,2021,-73.920562525,40.6602959590001,nonlethal
2021-08-04T21:56:00Z,2021,-73.9596359609999,40.6914969530001,nonlethal
2021-02-08T14:39:00Z,2021,-73.9439037449999,40.6520479160001,nonlethal
2021-05-10T23:32:00Z,2021,-73.8794068559999,40.6652090170001,lethal
2021-08-17T13:00:00Z,2021,-73.885426178,40.8122928240001,nonlethal
2021-12-03T02:25:00Z,2021,-73.9639798649999,40.580452527,lethal
2021-07-05T04:00:00Z,2021,-73.9395038599999,40.818504014,nonlethal
2021-03-10T02:04:00Z,2021,-74.080078505,40.6214155990001,lethal
2021-01-23T21:15:00Z,2021,-73.883842046,40.7471091900001,nonlethal
2021-02-06T11:00:00Z,2021,-73.82296281,40.8661996350001,nonlethal
2021-08-24T20:50:00Z,2021,-73.879998313,40.869407492,nonlethal
2021-08-17T13:00:00Z,2021,-73.885426178,40.8122928240001,nonlethal
2021-05-25T10:00:00Z,2021,-73.907143295,40.836652519,nonlethal
2021-08-03T15:00:00Z,2021,-73.9158854729999,40.6592331490001,nonlethal
2021-02-12T05:15:00Z,2021,-73.875409777,40.8328925390001,nonlethal
2021-10-12T20:10:00Z,2021,-73.799081019,40.5926835390001,nonlethal
2021-12-20T18:35:00Z,2021,-73.909988948,40.6592122170001,lethal
2021-11-11T22:35:00Z,2021,-73.897565807,40.663445257,nonlethal
2021-04-24T00:12:00Z,2021,-73.898744982,40.8530752790001,nonlethal
2021-02-18T04:00:00Z,2021,-73.9456154069999,40.8202636780001,nonlethal
2021-06-28T22:01:00Z,2021,-73.8787813549999,40.8844443990001,nonlethal
2021-12-10T23:31:00Z,2021,-73.9455222839999,40.828097057,nonlethal
2021-07-13T20:00:00Z,2021,-73.876567412,40.6705336250001,nonlethal
2021-05-12T21:14:00Z,2021,-73.92516183,40.6729607090001,nonlethal
2021-11-03T02:25:00Z,2021,-73.9338223459999,40.802422302,nonlethal
2021-11-21T17:50:00Z,2021,-73.867493702,40.6688547050001,nonlethal
2021-10-28T20:44:00Z,2021,-73.905781808,40.81557473,nonlethal
2021-11-05T21:00:00Z,2021,-74.206998971,40.5575748270001,nonlethal
2021-04-15T13:00:00Z,2021,-73.917995902,40.6869733900001,nonlethal
2021-10-03T07:25:00Z,2021,-73.7997096129999,40.7132357770001,lethal
2021-05-15T16:07:00Z,2021,-73.8503712689999,40.871214572,nonlethal
2021-01-16T12:39:00Z,2021,-73.940100268,40.8262169830001,lethal
2021-12-23T04:05:00Z,2021,-73.9098720539999,40.7697437190001,lethal
2021-05-02T22:17:00Z,2021,-73.908925194,40.6701383500001,nonlethal
2021-12-03T18:50:00Z,2021,-73.752471312,40.7070477560001,nonlethal
2021-01-22T22:00:00Z,2021,-73.904356504,40.656001766,nonlethal
2021-01-31T21:53:00Z,2021,-73.945095234,40.793872902,nonlethal
2021-08-25T23:16:00Z,2021,-73.9490300849999,40.8008463210001,nonlethal
2021-11-08T05:51:00Z,2021,-73.891410165,40.826798975,nonlethal
2021-11-27T16:30:00Z,2021,-73.94741178,40.7964842210001,nonlethal
2020-06-12T23:00:00Z,2020,-73.864445066,40.889078043,nonlethal
2020-07-06T21:45:00Z,2020,-73.938706597,40.6728120560001,nonlethal
2015-12-17T13:25:00Z,2015,-73.937662987,40.8053652020001,nonlethal
2015-01-22T19:30:00Z,2015,-73.840615832,40.8886284340001,nonlethal
2018-05-27T15:50:00Z,2018,-73.801766068,40.6943138300001,nonlethal
2018-11-04T03:30:00Z,2018,-73.926087087,40.8611157140001,nonlethal
2018-09-20T22:17:00Z,2018,-73.953589448,40.805386094,nonlethal
2018-10-02T02:16:00Z,2018,-73.900787856,40.8599854730001,nonlethal
2018-09-21T06:52:00Z,2018,-73.893039814,40.771701035,lethal
2018-11-28T18:00:00Z,2018,-73.863611538,40.737300846,nonlethal
2018-11-04T00:25:00Z,2018,-73.932700963,40.8013871050001,nonlethal
2018-10-03T17:13:00Z,2018,-73.9197048629999,40.6610962390001,nonlethal
2018-09-15T20:39:00Z,2018,-73.888837952,40.8481421550001,nonlethal
2017-01-05T21:20:00Z,2017,-73.8851411809999,40.830250431,nonlethal
2018-10-25T05:20:00Z,2018,-73.880851922,40.8824730360001,nonlethal
2015-12-14T05:20:00Z,2015,-73.935255911,40.8511125800001,nonlethal
2020-08-06T21:15:00Z,2020,-73.945104417,40.8133961450001,nonlethal
2017-08-05T00:55:00Z,2017,-73.906378643,40.8322260940001,nonlethal
2020-05-16T01:09:00Z,2020,-73.9469084579999,40.7958473410001,nonlethal
2016-07-16T22:47:00Z,2016,-73.933187034,40.6254604650001,nonlethal
2016-12-23T18:15:00Z,2016,-73.919962394,40.6527967980001,nonlethal
2019-11-12T02:24:00Z,2019,-73.9171713,40.8241436130001,nonlethal
2020-05-30T20:49:00Z,2020,-73.791022985,40.674578083,nonlethal
2020-08-03T00:13:00Z,2020,-73.910578532,40.661516835,nonlethal
2020-08-13T03:50:00Z,2020,-73.897100624,40.8551817580001,nonlethal
2015-07-23T00:22:00Z,2015,-73.939516471,40.7057413760001,nonlethal
2016-01-17T00:08:00Z,2016,-74.007115728,40.6481932020001,nonlethal
2019-03-13T21:17:00Z,2019,-74.109120775,40.5916157420001,lethal
2018-03-12T03:40:00Z,2018,-73.828099237,40.6893651870001,nonlethal
2016-04-06T19:44:00Z,2016,-73.936765982,40.8066172090001,nonlethal
2019-09-18T00:30:00Z,2019,-73.9524841639999,40.8002726900001,nonlethal
2019-05-28T04:15:00Z,2019,-73.879833181,40.663161857,nonlethal
2015-05-26T00:40:00Z,2015,-73.989775828,40.6836455120001,nonlethal
2016-09-05T06:47:00Z,2016,-73.951514281,40.655344386,nonlethal
2016-07-03T23:55:00Z,2016,-73.796734543,40.6942523880001,nonlethal
2018-07-03T00:13:00Z,2018,-73.906167309,40.6667447020001,nonlethal
2015-10-12T04:03:00Z,2015,-73.989675236,40.739529299,nonlethal
2018-02-09T00:12:00Z,2018,-73.911563634,40.65422368,nonlethal
2017-01-31T22:45:00Z,2017,-73.853503983,40.6918525730001,nonlethal
2018-06-23T04:18:00Z,2018,-73.938423342,40.660162762,nonlethal
2016-10-31T22:25:00Z,2016,-73.9345398,40.6768284980001,nonlethal
2017-09-26T17:56:00Z,2017,-73.898518871,40.8711165560001,nonlethal
2020-09-05T02:59:00Z,2020,-73.917254313,40.850367336,nonlethal
2016-06-29T21:17:00Z,2016,-73.908919757,40.850660486,lethal
2017-04-06T01:00:00Z,2017,-73.884232227,40.8546126460001,nonlethal
2015-02-16T03:13:00Z,2015,-73.921682075,40.842995869,nonlethal
2017-11-20T15:00:00Z,2017,-73.855520707,40.7277088560001,nonlethal
2020-09-01T01:35:00Z,2020,-73.889795139,40.8434914790001,lethal
2020-07-26T02:50:00Z,2020,-73.870439529,40.8660052650001,lethal
2016-03-04T04:51:00Z,2016,-73.928404594,40.753492099,nonlethal
2020-02-28T19:00:00Z,2020,-73.802710249,40.7044294300001,nonlethal
2019-11-16T03:44:00Z,2019,-73.958614955,40.6890489420001,lethal
2016-04-01T17:22:00Z,2016,-73.981692697,40.6996944230001,nonlethal
2016-10-03T12:54:00Z,2016,-73.936253964,40.840782915,lethal
2015-12-18T23:45:00Z,2015,-73.891449818,40.634150639,nonlethal
2018-08-19T21:55:00Z,2018,-73.87947091,40.8298689610001,nonlethal
2016-08-07T22:02:00Z,2016,-73.864327437,40.6659367440001,nonlethal
2019-01-19T04:00:00Z,2019,-73.8344991879999,40.771102001,lethal
2019-11-01T05:00:00Z,2019,-73.909419986,40.8443152890001,nonlethal
2016-05-18T19:35:00Z,2016,-73.949608556,40.6420437580001,lethal
2016-03-26T00:05:00Z,2016,-74.143841466,40.634902401,nonlethal
2020-08-09T03:24:00Z,2020,-73.9439500999999,40.7566663910001,lethal
2020-06-27T04:00:00Z,2020,-73.932770019,40.798279898,nonlethal
2015-11-25T20:49:00Z,2015,-73.886589051,40.8423196390001,nonlethal
2015-08-21T00:55:00Z,2015,-73.865930164,40.8376397430001,nonlethal
2016-10-17T00:36:00Z,2016,-73.92052621,40.8622795010001,nonlethal
2016-04-27T07:30:00Z,2016,-73.878602198,40.8449113080001,nonlethal
2020-04-06T02:00:00Z,2020,-73.95026364,40.692259119,lethal
2017-06-25T01:49:00Z,2017,-73.865171365,40.877701589,nonlethal
2016-07-04T01:02:00Z,2016,-73.9770094579999,40.596569528,nonlethal
2016-11-20T12:30:00Z,2016,-73.8918620649999,40.8238758030001,lethal
2020-09-27T00:24:00Z,2020,-73.936759681,40.829883383,nonlethal
2020-05-07T14:32:00Z,2020,-73.917284584,40.8392860270001,nonlethal
2016-08-26T01:59:00Z,2016,-73.960201248,40.6513908580001,nonlethal
2017-06-11T11:25:00Z,2017,-73.927394687,40.665081882,nonlethal
2019-10-12T18:02:00Z,2019,-73.949419088,40.8073234460001,lethal
2016-08-28T05:57:00Z,2016,-73.937955465,40.8294591170001,nonlethal
2020-08-02T03:35:00Z,2020,-73.9584831939999,40.6494686450001,nonlethal
2020-04-30T23:36:00Z,2020,-73.784419197,40.5937695590001,nonlethal
2016-02-10T20:15:00Z,2016,-73.933783203,40.6515921760001,nonlethal
2020-06-27T00:35:00Z,2020,-73.899039544,40.63906365,nonlethal
2019-10-13T02:30:00Z,2019,-73.9328086369999,40.6942640560001,nonlethal
2016-09-05T03:49:00Z,2016,-73.962432161,40.663133397,nonlethal
2020-11-04T16:50:00Z,2020,-73.94435641,40.8006712420001,nonlethal
2019-09-02T04:17:00Z,2019,-73.820045756,40.6976186790001,lethal
2015-01-29T01:53:00Z,2015,-73.927012027,40.662519344,nonlethal
2020-03-20T21:27:00Z,2020,-73.937490125,40.6877322940001,nonlethal
2018-01-11T21:20:00Z,2018,-73.789510692,40.6941977160001,nonlethal
2020-09-12T16:30:00Z,2020,-73.742386177,40.7070309020001,nonlethal
2019-08-12T19:38:00Z,2019,-73.936592754,40.798629658,nonlethal
2017-04-08T00:56:00Z,2017,-73.92401909,40.6693633150001,nonlethal
2016-10-16T00:49:00Z,2016,-73.994710764,40.742840755,nonlethal
2019-07-23T19:49:00Z,2019,-73.893042586,40.633128454,nonlethal
2017-07-14T03:26:00Z,2017,-73.966214667,40.653198462,nonlethal
2017-11-12T02:45:00Z,2017,-74.0790337189999,40.619961109,nonlethal
2020-10-20T21:23:00Z,2020,-73.929567234,40.670514763,nonlethal
2018-05-01T11:00:00Z,2018,-73.874706091,40.8780684160001,lethal
2017-05-14T12:41:00Z,2017,-73.880333921,40.6722342630001,nonlethal
2020-08-04T21:20:00Z,2020,-73.783488084,40.696592298,nonlethal
2015-01-12T04:49:00Z,2015,-73.964455485,40.6811342840001,nonlethal
2020-01-02T16:25:00Z,2020,-73.932700963,40.8013871050001,nonlethal
2019-08-25T00:59:00Z,2019,-73.860752931,40.7381723170001,nonlethal
2015-06-15T02:50:00Z,2015,-73.9601911409999,40.6570055220001,nonlethal
2015-04-15T23:02:00Z,2015,-73.811527181,40.5897291280001,nonlethal
2016-07-05T00:08:00Z,2016,-73.961919682,40.6508485730001,nonlethal
2015-09-02T23:47:00Z,2015,-73.887084503,40.6673961650001,nonlethal
2017-10-01T18:06:00Z,2017,-73.735839582,40.6649756220001,nonlethal
2015-07-13T01:15:00Z,2015,-73.8761334719999,40.8339525210001,nonlethal
2020-09-10T01:39:00Z,2020,-73.90410472,40.6664653060001,nonlethal
2020-10-25T21:35:00Z,2020,-73.810627384,40.7357825520001,nonlethal
2015-05-31T21:45:00Z,2015,-73.911563634,40.65422368,nonlethal
2017-02-20T14:50:00Z,2017,-73.926022543,40.6562845410001,lethal
2015-05-22T13:51:00Z,2015,-73.89016444,40.8634835780001,nonlethal
2018-05-27T18:15:00Z,2018,-73.915181546,40.821678052,nonlethal
2020-06-03T16:55:00Z,2020,-73.897757798,40.8161218990001,nonlethal
2017-01-14T08:00:00Z,2017,-73.9164470759999,40.8583207340001,nonlethal
2016-08-12T00:51:00Z,2016,-73.908042562,40.6906548420001,lethal
2017-04-03T14:57:00Z,2017,-73.791981777,40.6801198200001,nonlethal
2016-08-28T01:40:00Z,2016,-73.886184971,40.6583801720001,nonlethal
2019-08-04T03:47:00Z,2019,-73.952836345,40.8104379690001,lethal
2016-03-30T23:32:00Z,2016,-73.954086113,40.8188153630001,nonlethal
2020-07-31T17:30:00Z,2020,-73.91767991,40.813511487,nonlethal
2018-09-13T22:23:00Z,2018,-73.737439308,40.6590879740001,lethal
2020-07-04T17:50:00Z,2020,-73.884045488,40.632423756,nonlethal
2020-01-14T16:57:00Z,2020,-73.851399994,40.6956405350001,nonlethal
2017-04-29T00:04:00Z,2017,-73.9673498989999,40.7981936670001,nonlethal
2020-06-01T14:33:00Z,2020,-73.7587621279999,40.6757707020001,nonlethal
2015-08-22T06:05:00Z,2015,-73.890220577,40.8691725760001,nonlethal
2018-07-29T01:02:00Z,2018,-73.932562999,40.7744564280001,nonlethal
2015-05-14T14:23:00Z,2015,-73.908982055,40.8538371880001,nonlethal
2015-08-16T18:48:00Z,2015,-73.9139760209999,40.6905805600001,nonlethal
2018-12-28T23:54:00Z,2018,-73.899832828,40.649323543,nonlethal
2018-11-27T07:00:00Z,2018,-73.887013002,40.8297064240001,nonlethal
2015-06-23T15:04:00Z,2015,-73.949348845,40.8135931780001,nonlethal
2020-09-08T21:25:00Z,2020,-73.946190966,40.7574663520001,lethal
2015-07-25T00:23:00Z,2015,-73.93003945,40.8350719860001,nonlethal
2018-02-27T14:28:00Z,2018,-73.957012987,40.648596249,nonlethal
2020-06-19T21:45:00Z,2020,-73.872470982,40.8201593220001,nonlethal
2015-07-20T00:22:00Z,2015,-73.936332902,40.6247003990001,nonlethal
2016-05-16T21:00:00Z,2016,-73.755121591,40.707253021,nonlethal
2020-06-06T14:20:00Z,2020,-73.8512268709999,40.7892859850001,nonlethal
2015-05-17T04:05:00Z,2015,-73.819156071,40.7091864970001,lethal
2017-11-07T23:35:00Z,2017,-73.898497963,40.8165643680001,nonlethal
2016-08-16T22:24:00Z,2016,-73.923216654,40.6591147610001,lethal
2020-07-17T22:40:00Z,2020,-73.920585837,40.8522710710001,nonlethal
2016-02-06T19:13:00Z,2016,-73.922290401,40.8184286390001,nonlethal
2020-06-28T16:57:00Z,2020,-73.945971589,40.791240004,nonlethal
2015-05-14T14:23:00Z,2015,-73.908982055,40.8538371880001,nonlethal
2020-08-06T22:48:00Z,2020,-73.958655639,40.6463315900001,nonlethal
2018-01-22T22:50:00Z,2018,-73.9242992869999,40.8071977540001,nonlethal
2016-03-10T23:18:00Z,2016,-73.915354908,40.8311381900001,nonlethal
