datetime,year,shooting_type,lat,lng
2020-01-18T13:00:00Z,2020,nonlethal,34.0998,-118.3447
2020-11-05T20:30:00Z,2020,nonlethal,33.7908,-118.2845
2020-09-27T02:45:00Z,2020,nonlethal,34.0334,-118.2668
2020-10-11T16:30:00Z,2020,nonlethal,34.0814,-118.2962
2020-11-15T11:25:00Z,2020,nonlethal,33.7846,-118.2692
2020-04-19T18:18:00Z,2020,nonlethal,34.0927,-118.2291
2020-03-14T17:45:00Z,2020,nonlethal,34.0099,-118.3446
2020-02-06T13:00:00Z,2020,nonlethal,34.0399,-118.3248
2020-09-14T23:05:00Z,2020,nonlethal,34.0835,-118.3046
2020-07-27T22:40:00Z,2020,nonlethal,34.059,-118.2737
2020-03-28T01:11:00Z,2020,nonlethal,33.7827,-118.2673
2020-05-27T01:20:00Z,2020,nonlethal,34.0435,-118.2427
2020-10-11T19:30:00Z,2020,nonlethal,34.0442,-118.2439
2020-06-26T23:01:00Z,2020,lethal,34.0398,-118.3567
2020-02-06T09:55:00Z,2020,nonlethal,34.0455,-118.3479
2020-10-21T23:10:00Z,2020,nonlethal,34.0871,-118.3136
2020-07-27T22:40:00Z,2020,nonlethal,34.059,-118.2737
2020-03-28T01:11:00Z,2020,nonlethal,33.7827,-118.2673
2020-07-19T10:00:00Z,2020,nonlethal,34.0171,-118.3531
2020-02-11T16:55:00Z,2020,lethal,34.1119,-118.1963
2020-12-15T22:50:00Z,2020,lethal,34.0884,-118.2258
2020-10-04T03:00:00Z,2020,nonlethal,34.0465,-118.3486
2020-10-14T01:30:00Z,2020,nonlethal,34.0609,-118.2052
2020-04-26T22:55:00Z,2020,lethal,34.0096,-118.3023
2020-07-26T20:20:00Z,2020,nonlethal,34.055,-118.2749
2020-08-08T22:30:00Z,2020,nonlethal,34.0311,-118.3405
2020-06-15T21:10:00Z,2020,lethal,34.0907,-118.188
2020-10-17T01:30:00Z,2020,nonlethal,34.1181,-118.2412
2020-08-11T20:45:00Z,2020,nonlethal,34.0301,-118.3636
2020-01-06T19:34:00Z,2020,lethal,34.0534,-118.2788
2020-08-09T15:15:00Z,2020,nonlethal,34,-118.3307
2020-08-11T23:45:00Z,2020,nonlethal,34.0056,-118.3333
2020-06-19T16:45:00Z,2020,nonlethal,33.7928,-118.2975
